ts,wait_event_type,wait_event,waiters,active_connections
2026-09-08T11:46:42Z,,,0,2
2026-09-08T11:46:43Z,,,0,2
2026-09-08T11:46:44Z,,,0,2
2026-09-08T11:46:45Z,,,0,2
2026-09-08T11:46:47Z,,,0,2
2026-09-08T11:46:48Z,,,0,2
2026-09-08T11:46:49Z,,,0,2
2026-09-08T11:46:50Z,,,0,2
2026-09-08T11:46:51Z,,,0,2
2026-09-08T11:46:53Z,,,0,2
2026-09-08T11:46:54Z,,,0,2
2026-09-08T11:46:55Z,,,0,2
2026-09-08T11:46:56Z,,,0,2
2026-09-08T11:46:57Z,,,0,2
2026-09-08T11:46:59Z,,,0,2
2026-09-08T11:47:00Z,,,0,2
2026-09-08T11:47:01Z,,,0,2
2026-09-08T11:47:02Z,,,0,2
2026-09-08T11:47:04Z,,,0,2
2026-09-08T11:47:05Z,,,0,2
2026-09-08T11:47:06Z,,,0,2
2026-09-08T11:47:07Z,,,0,2
2026-09-08T11:47:08Z,,,0,2
2026-09-08T11:47:10Z,,,0,2
2026-09-08T11:47:11Z,,,0,2
2026-09-08T11:47:12Z,,,0,2
2026-09-08T11:47:13Z,,,0,2
2026-09-08T11:47:15Z,,,0,2
2026-09-08T11:47:16Z,,,0,2
2026-09-08T11:47:17Z,,,0,2
2026-09-08T11:47:18Z,,,0,2
2026-09-08T11:47:19Z,,,0,2
2026-09-08T11:47:21Z,,,0,2
2026-09-08T11:47:22Z,,,0,2
2026-09-08T11:47:23Z,,,0,2
2026-09-08T11:47:24Z,,,0,2
2026-09-08T11:47:26Z,,,0,2
2026-09-08T11:47:27Z,,,0,2
2026-09-08T11:47:28Z,,,0,2
2026-09-08T11:47:29Z,,,0,2
2026-09-08T11:47:31Z,,,0,2
2026-09-08T11:47:32Z,,,0,2
2026-09-08T11:47:33Z,,,0,2
2026-09-08T11:47:34Z,,,0,2
2026-09-08T11:47:35Z,,,0,2
2026-09-08T11:47:37Z,,,0,2
2026-09-08T11:47:38Z,,,0,2
2026-09-08T11:47:39Z,,,0,2
2026-09-08T11:47:40Z,,,0,2
2026-09-08T11:47:42Z,,,0,2
2026-09-08T11:47:43Z,,,0,2
2026-09-08T11:47:44Z,,,0,2
2026-09-08T11:47:45Z,,,0,2
2026-09-08T11:47:46Z,,,0,2
2026-09-08T11:47:48Z,,,0,2
2026-09-08T11:47:49Z,,,0,2
2026-09-08T11:47:50Z,,,0,2
2026-09-08T11:47:51Z,,,0,2
2026-09-08T11:47:53Z,,,0,2
2026-09-08T11:47:54Z,,,0,2
2026-09-08T11:47:55Z,,,0,2
2026-09-08T11:47:56Z,,,0,2
2026-09-08T11:47:57Z,,,0,2
2026-09-08T11:47:59Z,,,0,2
2026-09-08T11:48:00Z,,,0,2
2026-09-08T11:48:01Z,,,0,2
2026-09-08T11:48:02Z,,,0,2
2026-09-08T11:48:03Z,,,0,2
2026-09-08T11:48:05Z,,,0,2
2026-09-08T11:48:06Z,,,0,2
2026-09-08T11:48:07Z,,,0,2
2026-09-08T11:48:08Z,,,0,2
2026-09-08T11:48:10Z,,,0,2
2026-09-08T11:48:11Z,,,0,2
2026-09-08T11:48:12Z,,,0,2
2026-09-08T11:48:13Z,,,0,2
2026-09-08T11:48:14Z,,,0,2
2026-09-08T11:48:16Z,,,0,2
2026-09-08T11:48:17Z,,,0,2
2026-09-08T11:48:18Z,,,0,2
2026-09-08T11:48:19Z,,,0,2
2026-09-08T11:48:21Z,,,0,2
2026-09-08T11:48:22Z,,,0,2
2026-09-08T11:48:23Z,,,0,2
