ts,wait_event_type,wait_event,waiters,active_connections
2026-09-09T05:53:36Z,,,0,41
2026-09-09T05:53:37Z,,,0,41
2026-09-09T05:53:38Z,,,0,41
2026-09-09T05:53:39Z,,,0,41
2026-09-09T05:53:41Z,,,0,41
2026-09-09T05:53:42Z,,,0,41
2026-09-09T05:53:43Z,,,0,41
2026-09-09T05:53:44Z,,,0,41
2026-09-09T05:53:46Z,,,0,41
2026-09-09T05:53:47Z,,,0,41
2026-09-09T05:53:48Z,,,0,41
2026-09-09T05:53:49Z,,,0,41
2026-09-09T05:53:50Z,,,0,41
2026-09-09T05:53:52Z,,,0,41
2026-09-09T05:53:53Z,,,0,41
2026-09-09T05:53:54Z,,,0,41
2026-09-09T05:53:55Z,,,0,41
2026-09-09T05:53:57Z,,,0,41
2026-09-09T05:53:58Z,,,0,41
2026-09-09T05:53:59Z,,,0,41
2026-09-09T05:54:00Z,,,0,41
2026-09-09T05:54:02Z,,,0,41
2026-09-09T05:54:03Z,,,0,41
2026-09-09T05:54:04Z,,,0,41
2026-09-09T05:54:05Z,,,0,41
2026-09-09T05:54:06Z,,,0,41
2026-09-09T05:54:08Z,,,0,41
2026-09-09T05:54:09Z,,,0,41
2026-09-09T05:54:10Z,,,0,41
2026-09-09T05:54:11Z,,,0,41
2026-09-09T05:54:13Z,,,0,41
2026-09-09T05:54:14Z,,,0,39
2026-09-09T05:54:15Z,,,0,24
2026-09-09T05:54:16Z,,,0,21
2026-09-09T05:54:17Z,,,0,19
2026-09-09T05:54:19Z,,,0,11
2026-09-09T05:54:20Z,,,0,10
2026-09-09T05:54:21Z,,,0,9
